Systolic BP Change (mmHg),Ht (m),-0.19326429385870791
Systolic BP Change (mmHg),Weight (kg; H/2.205) Pre,-0.31108502325155224
Systolic BP Change (mmHg),Weight Change (Kg),0.4029812434287554
Systolic BP Change (mmHg),BMIPre,-0.3250546327431958
Systolic BP Change (mmHg),BMI Change,0.38369361441793753
Systolic BP Change (mmHg),Body Fat % Pre,-0.2501197794705354
Systolic BP Change (mmHg),Body-fat-% Change,0.45903248434495963
Systolic BP Change (mmHg),Visceral Fat Pre,-0.36945628944177006
Systolic BP Change (mmHg),Visceral Fat Change,0.5220223662213402
Systolic BP Change (mmHg),Systolic BP Pre,-0.5293043179012922
Diastolic BP Pre,Gender,0.3137449578535004
Diastolic BP Pre,Age,-0.7317506424588522
Diastolic BP Pre,Ht (m),0.17660449302940112
Diastolic BP Pre,Weight (kg; H/2.205) Pre,0.4534267001881331
Diastolic BP Pre,Weight Change (Kg),-0.28442990518369926
Diastolic BP Pre,BMIPre,0.4855262130268365
Diastolic BP Pre,BMI Change,-0.30814486285274395
Diastolic BP Pre,Body Fat % Pre,0.2196545419443468
Diastolic BP Pre,Body-fat-% Change,0.02193300949944786
Diastolic BP Pre,Visceral Fat Pre,0.3874814834683365
Diastolic BP Pre,Visceral Fat Change,-0.1273826713871999
Diastolic BP Pre,Systolic BP Pre,0.36309829001063776
Diastolic BP Pre,Systolic BP Change (mmHg),-0.1831571794216626
Diastolic BP Change (mmHg),Gender,0.20632904982764838
Diastolic BP Change (mmHg),Age,0.5790586761215192
Diastolic BP Change (mmHg),Ht (m),0.13455148011639972
Diastolic BP Change (mmHg),Weight (kg; H/2.205) Pre,0.10610613612974315
Diastolic BP Change (mmHg),Weight Change (Kg),0.4023075368173016
Diastolic BP Change (mmHg),BMIPre,0.0904328322450486
Diastolic BP Change (mmHg),BMI Change,0.40918083780209835
Diastolic BP Change (mmHg),Body Fat % Pre,-0.16936170700594244
Diastolic BP Change (mmHg),Body-fat-% Change,0.2062975083860418
Diastolic BP Change (mmHg),Visceral Fat Pre,-0.13695042077080838
Diastolic BP Change (mmHg),Visceral Fat Change,0.3356390966625672
Diastolic BP Change (mmHg),Systolic BP Pre,0.02299066597496217
Diastolic BP Change (mmHg),Systolic BP Change (mmHg),-0.03166072595198426
Diastolic BP Change (mmHg),Diastolic BP Pre,-0.46868709154513555
RHR Pre,Gender,-0.21948921837892335
RHR Pre,Age,-0.193261645903074
RHR Pre,Ht (m),-0.49499961754392824
RHR Pre,Weight (kg; H/2.205) Pre,-0.3629054363214903
RHR Pre,Weight Change (Kg),-0.08889252738097962
RHR Pre,BMIPre,-0.22953193210438474
RHR Pre,BMI Change,-0.1277169696249431
RHR Pre,Body Fat % Pre,0.11155107977533177
RHR Pre,Body-fat-% Change,0.055822601049681474
RHR Pre,Visceral Fat Pre,-0.13902642833394785
RHR Pre,Visceral Fat Change,-0.06780552378850618
RHR Pre,Systolic BP Pre,0.26509741632159406
RHR Pre,Systolic BP Change (mmHg),0.2287721916452964
RHR Pre,Diastolic BP Pre,0.44486009625111284
RHR Pre,Diastolic BP Change (mmHg),-0.421302970650003
RHR Change (BPM),Gender,0.6186910228583871
RHR Change (BPM),Age,-0.09713355848315544
RHR Change (BPM),Ht (m),0.5857236173894899
RHR Change (BPM),Weight (kg; H/2.205) Pre,0.6898668218707655
RHR Change (BPM),Weight Change (Kg),0.037202961026396524
RHR Change (BPM),BMIPre,0.5888782607320856
RHR Change (BPM),BMI Change,0.04845565534398178
RHR Change (BPM),Body Fat % Pre,0.04128439789374613
RHR Change (BPM),Body-fat-% Change,-0.18318187268950611
RHR Change (BPM),Visceral Fat Pre,0.3234844165611201
RHR Change (BPM),Visceral Fat Change,-0.049447365649782964
RHR Change (BPM),Systolic BP Pre,0.3333277063664179
RHR Change (BPM),Systolic BP Change (mmHg),-0.45520391640717733
RHR Change (BPM),Diastolic BP Pre,0.3515908490736942
RHR Change (BPM),Diastolic BP Change (mmHg),0.12170731919615818
RHR Change (BPM),RHR Pre,-0.31251405375374736
HandGripAvPre,Gender,0.8622904380392751
HandGripAvPre,Age,-0.17570231423969082
HandGripAvPre,Ht (m),0.7105952455291327
HandGripAvPre,Weight (kg; H/2.205) Pre,0.45496444217568266
HandGripAvPre,Weight Change (Kg),0.11348560255022049
HandGripAvPre,BMIPre,0.21437140537151964
HandGripAvPre,BMI Change,0.17999008230039265
HandGripAvPre,Body Fat % Pre,-0.6417175471522727
HandGripAvPre,Body-fat-% Change,0.026550393193552208
HandGripAvPre,Visceral Fat Pre,-0.3692802815799658
HandGripAvPre,Visceral Fat Change,0.051109719298938934
HandGripAvPre,Systolic BP Pre,0.21727415838815292
HandGripAvPre,Systolic BP Change (mmHg),-0.29046534221486414
HandGripAvPre,Diastolic BP Pre,0.2434286076935554
HandGripAvPre,Diastolic BP Change (mmHg),0.08654105025405207
HandGripAvPre,RHR Pre,-0.09577716008727664
HandGripAvPre,RHR Change (BPM),0.4941222134851084
HandGripAv Change,Gender,0.32527782203971617
HandGripAv Change,Age,-0.2550673654587506
HandGripAv Change,Ht (m),0.14078977537250859
HandGripAv Change,Weight (kg; H/2.205) Pre,0.2980491558844772
HandGripAv Change,Weight Change (Kg),-0.45567961236982846
HandGripAv Change,BMIPre,0.2786482370630382
HandGripAv Change,BMI Change,-0.44699126448826515
HandGripAv Change,Body Fat % Pre,0.029214924846299818
HandGripAv Change,Body-fat-% Change,0.32447766640952375
HandGripAv Change,Visceral Fat Pre,0.255756099761445
HandGripAv Change,Visceral Fat Change,0.044129994191871254
HandGripAv Change,Systolic BP Pre,0.37722825361659873
HandGripAv Change,Systolic BP Change (mmHg),-0.1179007259169737
HandGripAv Change,Diastolic BP Pre,0.45581977854769007
HandGripAv Change,Diastolic BP Change (mmHg),-0.20728431510531706
HandGripAv Change,RHR Pre,0.27842578643765337
HandGripAv Change,RHR Change (BPM),-0.03183203583952326
HandGripAv Change,HandGripAvPre,0.080657849857751
HandGripMaxPre,Gender,0.8577774011369449
HandGripMaxPre,Age,-0.22099339599068404
HandGripMaxPre,Ht (m),0.7052187526627922
HandGripMaxPre,Weight (kg; H/2.205) Pre,0.4531538349420363
HandGripMaxPre,Weight Change (Kg),0.023687397246983606
HandGripMaxPre,BMIPre,0.21918825966683286
HandGripMaxPre,BMI Change,0.08467964351111243
HandGripMaxPre,Body Fat % Pre,-0.607054791134377
HandGripMaxPre,Body-fat-% Change,-0.05959112589844752
HandGripMaxPre,Visceral Fat Pre,-0.3406175771546176
HandGripMaxPre,Visceral Fat Change,-0.04086393760420131
HandGripMaxPre,Systolic BP Pre,0.2281037691946907
HandGripMaxPre,Systolic BP Change (mmHg),-0.363198324074443
HandGripMaxPre,Diastolic BP Pre,0.25490765696003803
HandGripMaxPre,Diastolic BP Change (mmHg),0.03295844657770188
HandGripMaxPre,RHR Pre,-0.12303236826192754
HandGripMaxPre,RHR Change (BPM),0.5116891162173458
HandGripMaxPre,HandGripAvPre,0.9898028873267589
HandGripMaxPre,HandGripAv Change,0.07890245800136789
HandGripMax Change,Gender,0.42044712086335434
HandGripMax Change,Age,-0.24925999744065921
HandGripMax Change,Ht (m),0.31573852917056744
HandGripMax Change,Weight (kg; H/2.205) Pre,0.4548653916540422
HandGripMax Change,Weight Change (Kg),-0.3249741157485267
HandGripMax Change,BMIPre,0.36872683944632856
HandGripMax Change,BMI Change,-0.28391463439983544
HandGripMax Change,Body Fat % Pre,-0.05519708062394841
HandGripMax Change,Body-fat-% Change,0.420948076639581
HandGripMax Change,Visceral Fat Pre,0.250009907756337
HandGripMax Change,Visceral Fat Change,0.180040428220102
HandGripMax Change,Systolic BP Pre,0.42306803747683885
HandGripMax Change,Systolic BP Change (mmHg),-0.03169239418383985
HandGripMax Change,Diastolic BP Pre,0.5308363343700209
HandGripMax Change,Diastolic BP Change (mmHg),-0.176483534818021
HandGripMax Change,RHR Pre,0.23132646533924867
HandGripMax Change,RHR Change (BPM),0.12592773329756662
HandGripMax Change,HandGripAvPre,0.1945379765869524
HandGripMax Change,HandGripAv Change,0.9169872147954735
HandGripMax Change,HandGripMaxPre,0.1588734363391998
ChairStandPre,Gender,0.2590861737702313
ChairStandPre,Age,0.08764675677932347
ChairStandPre,Ht (m),0.18648681487993915
ChairStandPre,Weight (kg; H/2.205) Pre,-0.17116856187165605
ChairStandPre,Weight Change (Kg),0.5378300791965911
ChairStandPre,BMIPre,-0.34279580831741446
ChairStandPre,BMI Change,0.54003080091199
ChairStandPre,Body Fat % Pre,-0.6603307184855315
ChairStandPre,Body-fat-% Change,0.275602394262185
ChairStandPre,Visceral Fat Pre,-0.6471205375498327
ChairStandPre,Visceral Fat Change,0.12897661008256434
ChairStandPre,Systolic BP Pre,-0.14178661165717357
ChairStandPre,Systolic BP Change (mmHg),0.2779522933907895
ChairStandPre,Diastolic BP Pre,0.14085915739523402
ChairStandPre,Diastolic BP Change (mmHg),-0.028925787996480847
ChairStandPre,RHR Pre,0.20668777420384005
ChairStandPre,RHR Change (BPM),-0.11546547741346036
ChairStandPre,HandGripAvPre,0.4202904527397203
ChairStandPre,HandGripAv Change,-0.12055917409013593
ChairStandPre,HandGripMaxPre,0.3579623007898447
ChairStandPre,HandGripMax Change,-0.0347411845368491
ChairStand Change,Gender,0.07456314381828354
ChairStand Change,Age,0.37471076813767784
ChairStand Change,Ht (m),-0.1178705244294217
ChairStand Change,Weight (kg; H/2.205) Pre,0.1087245689686144
ChairStand Change,Weight Change (Kg),0.22146170469780738
ChairStand Change,BMIPre,0.21707829401720355
ChairStand Change,BMI Change,0.2012241078230216
ChairStand Change,Body Fat % Pre,0.606904067038108
ChairStand Change,Body-fat-% Change,-0.008327605353726963
ChairStand Change,Visceral Fat Pre,0.5104451538682376
ChairStand Change,Visceral Fat Change,0.1414516823544753
ChairStand Change,Systolic BP Pre,0.542177936848277
ChairStand Change,Systolic BP Change (mmHg),-0.6286008117311961
ChairStand Change,Diastolic BP Pre,-0.11196583481893116
ChairStand Change,Diastolic BP Change (mmHg),0.40827782127932943
ChairStand Change,RHR Pre,-0.28575944607472425
ChairStand Change,RHR Change (BPM),0.5456738254141248
ChairStand Change,HandGripAvPre,-0.04546389890494518
ChairStand Change,HandGripAv Change,-0.21864267422114542
ChairStand Change,HandGripMaxPre,-0.04119351054161171
ChairStand Change,HandGripMax Change,-0.20506421119900572
ChairStand Change,ChairStandPre,-0.26333865398763506
HeelRaisePre,Gender,0.37115374447904514
HeelRaisePre,Age,0.495425929972327
HeelRaisePre,Ht (m),0.5765753888997839
HeelRaisePre,Weight (kg; H/2.205) Pre,0.009289034038789614
HeelRaisePre,Weight Change (Kg),0.08469890269487769
HeelRaisePre,BMIPre,-0.34313395542747194
HeelRaisePre,BMI Change,0.17522141719670112
HeelRaisePre,Body Fat % Pre,-0.7553010826071697
HeelRaisePre,Body-fat-% Change,0.2979040532742237
HeelRaisePre,Visceral Fat Pre,-0.6189039152730994
HeelRaisePre,Visceral Fat Change,0.13314914437676512
HeelRaisePre,Systolic BP Pre,0.14759482205241553
HeelRaisePre,Systolic BP Change (mmHg),-0.0067240136058918515
HeelRaisePre,Diastolic BP Pre,-0.11295684665360008
HeelRaisePre,Diastolic BP Change (mmHg),0.34748626975410796
HeelRaisePre,RHR Pre,-0.09238021558299211
HeelRaisePre,RHR Change (BPM),0.034078198634650766
HeelRaisePre,HandGripAvPre,0.44005321721321566
HeelRaisePre,HandGripAv Change,0.1496120121175164
HeelRaisePre,HandGripMaxPre,0.3942072955977905
HeelRaisePre,HandGripMax Change,0.26200471789837065
HeelRaisePre,ChairStandPre,0.4097328297019134
HeelRaisePre,ChairStand Change,-0.0884878563085991
HeelRaise Change,Gender,-0.2734830171373094
HeelRaise Change,Age,-0.23027813106703005
HeelRaise Change,Ht (m),-0.11762070125475924
HeelRaise Change,Weight (kg; H/2.205) Pre,0.3234655592213629
HeelRaise Change,Weight Change (Kg),0.2672771566936544
HeelRaise Change,BMIPre,0.5286176602087018
HeelRaise Change,BMI Change,0.22644537148559857
HeelRaise Change,Body Fat % Pre,0.5309382025278369
HeelRaise Change,Body-fat-% Change,0.028459506815102245
HeelRaise Change,Visceral Fat Pre,0.5625672605286752
HeelRaise Change,Visceral Fat Change,0.34282635746898577
HeelRaise Change,Systolic BP Pre,-0.21453773138977772
HeelRaise Change,Systolic BP Change (mmHg),0.18885617269463767
HeelRaise Change,Diastolic BP Pre,-0.1262857188721226
HeelRaise Change,Diastolic BP Change (mmHg),-0.07176312482407007
HeelRaise Change,RHR Pre,-0.346573332902042
HeelRaise Change,RHR Change (BPM),0.2053142178565284
HeelRaise Change,HandGripAvPre,-0.24400143502698532
HeelRaise Change,HandGripAv Change,-0.31057930482279217
HeelRaise Change,HandGripMaxPre,-0.23284505938472425
HeelRaise Change,HandGripMax Change,-0.2570172025936742
HeelRaise Change,ChairStandPre,-0.46475800154489005
HeelRaise Change,ChairStand Change,0.11246738996342764
HeelRaise Change,HeelRaisePre,-0.7167217011733008
QuadStrengthAvgPre,Gender,0.5728099155089293
QuadStrengthAvgPre,Age,-0.200208940872586
QuadStrengthAvgPre,Ht (m),0.43758927676936304
QuadStrengthAvgPre,Weight (kg; H/2.205) Pre,0.5968831324689542
QuadStrengthAvgPre,Weight Change (Kg),0.4312111622030264
QuadStrengthAvgPre,BMIPre,0.5617470804540927
QuadStrengthAvgPre,BMI Change,0.42208755628188876
QuadStrengthAvgPre,Body Fat % Pre,-0.10943684664385162
QuadStrengthAvgPre,Body-fat-% Change,0.3130184776023021
QuadStrengthAvgPre,Visceral Fat Pre,0.1787300579428601
QuadStrengthAvgPre,Visceral Fat Change,0.3656995694343919
QuadStrengthAvgPre,Systolic BP Pre,-0.11684588839453129
QuadStrengthAvgPre,Systolic BP Change (mmHg),0.062071037328687614
QuadStrengthAvgPre,Diastolic BP Pre,0.26945934410812
QuadStrengthAvgPre,Diastolic BP Change (mmHg),0.2442323575615125
QuadStrengthAvgPre,RHR Pre,-0.17921923760775324
QuadStrengthAvgPre,RHR Change (BPM),0.40442864720177707
QuadStrengthAvgPre,HandGripAvPre,0.44802080260205335
QuadStrengthAvgPre,HandGripAv Change,0.18889049554371648
QuadStrengthAvgPre,HandGripMaxPre,0.38611992698561565
QuadStrengthAvgPre,HandGripMax Change,0.279488352346029
QuadStrengthAvgPre,ChairStandPre,0.4246174119066817
QuadStrengthAvgPre,ChairStand Change,0.043232349980652535
QuadStrengthAvgPre,HeelRaisePre,-0.08137997907137616
QuadStrengthAvgPre,HeelRaise Change,0.22261519781476807
QuadStrengthAv Change,Gender,-0.2806562006798989
QuadStrengthAv Change,Age,0.2996935854925242
QuadStrengthAv Change,Ht (m),-0.39620347975177705
QuadStrengthAv Change,Weight (kg; H/2.205) Pre,-0.18193367929661008
QuadStrengthAv Change,Weight Change (Kg),0.36484590415252843
QuadStrengthAv Change,BMIPre,0.013644648656976323
QuadStrengthAv Change,BMI Change,0.33187790829868485
QuadStrengthAv Change,Body Fat % Pre,0.13084901031928242
QuadStrengthAv Change,Body-fat-% Change,0.26247456181220147
QuadStrengthAv Change,Visceral Fat Pre,-0.07443392535201461
QuadStrengthAv Change,Visceral Fat Change,0.3495748756919692
QuadStrengthAv Change,Systolic BP Pre,0.4404105570806865
QuadStrengthAv Change,Systolic BP Change (mmHg),0.012932051775016324
QuadStrengthAv Change,Diastolic BP Pre,-0.20696135183115236
QuadStrengthAv Change,Diastolic BP Change (mmHg),0.21001322242492015
QuadStrengthAv Change,RHR Pre,0.2615958901571094
QuadStrengthAv Change,RHR Change (BPM),-0.089531476555227
QuadStrengthAv Change,HandGripAvPre,-0.0632984257257786
QuadStrengthAv Change,HandGripAv Change,-0.1324519409375023
QuadStrengthAv Change,HandGripMaxPre,-0.06393497952630671
QuadStrengthAv Change,HandGripMax Change,-0.21237357008481908
QuadStrengthAv Change,ChairStandPre,-0.16344531858047465
QuadStrengthAv Change,ChairStand Change,0.20250322451433309
QuadStrengthAv Change,HeelRaisePre,-0.12179986140395797
QuadStrengthAv Change,HeelRaise Change,0.3386280166783494
QuadStrengthAv Change,QuadStrengthAvgPre,-0.19269897937815705
QuadMaxPre,Gender,0.531746673718201
QuadMaxPre,Age,-0.12284968052677947
QuadMaxPre,Ht (m),0.38126317637366697
QuadMaxPre,Weight (kg; H/2.205) Pre,0.5569200340260053
QuadMaxPre,Weight Change (Kg),0.5208848809452956
QuadMaxPre,BMIPre,0.537405350423257
QuadMaxPre,BMI Change,0.5098247319554433
QuadMaxPre,Body Fat % Pre,-0.13462835957234043
QuadMaxPre,Body-fat-% Change,0.379214530688421
QuadMaxPre,Visceral Fat Pre,0.1095611490392726
QuadMaxPre,Visceral Fat Change,0.46053039108112753
QuadMaxPre,Systolic BP Pre,-0.05039196856900984
QuadMaxPre,Systolic BP Change (mmHg),0.17624771165551656
QuadMaxPre,Diastolic BP Pre,0.24345254805321564
QuadMaxPre,Diastolic BP Change (mmHg),0.25943979697473163
QuadMaxPre,RHR Pre,-0.05391798199049586
QuadMaxPre,RHR Change (BPM),0.3938189556820568
QuadMaxPre,HandGripAvPre,0.4587829080539156
QuadMaxPre,HandGripAv Change,0.1741465210626492
QuadMaxPre,HandGripMaxPre,0.385223638337938
QuadMaxPre,HandGripMax Change,0.2823715106814053
QuadMaxPre,ChairStandPre,0.42178992043842417
QuadMaxPre,ChairStand Change,0.007582640720025074
QuadMaxPre,HeelRaisePre,-0.061218594365956114
QuadMaxPre,HeelRaise Change,0.2576230846391122
QuadMaxPre,QuadStrengthAvgPre,0.9677059743087851
QuadMaxPre,QuadStrengthAv Change,-0.004012914556375926
QuadStrengthMax Change,Gender,-0.30470559562404587
QuadStrengthMax Change,Age,0.3320768654012686
QuadStrengthMax Change,Ht (m),-0.4047749792676558
QuadStrengthMax Change,Weight (kg; H/2.205) Pre,-0.21675807499917313
QuadStrengthMax Change,Weight Change (Kg),0.46062109604805507
QuadStrengthMax Change,BMIPre,-0.012391048004343486
QuadStrengthMax Change,BMI Change,0.4327713212712068
QuadStrengthMax Change,Body Fat % Pre,0.13099254292077125
QuadStrengthMax Change,Body-fat-% Change,0.23737615185033223
QuadStrengthMax Change,Visceral Fat Pre,-0.08988360210281482
QuadStrengthMax Change,Visceral Fat Change,0.3870180347446575
QuadStrengthMax Change,Systolic BP Pre,0.3589959045844748
QuadStrengthMax Change,Systolic BP Change (mmHg),-0.043590768026522154
QuadStrengthMax Change,Diastolic BP Pre,-0.3306173217397386
QuadStrengthMax Change,Diastolic BP Change (mmHg),0.2569811367188244
QuadStrengthMax Change,RHR Pre,0.11967841693990525
QuadStrengthMax Change,RHR Change (BPM),-0.07659651079744244
QuadStrengthMax Change,HandGripAvPre,-0.047027761574620484
QuadStrengthMax Change,HandGripAv Change,-0.30321613737701564
QuadStrengthMax Change,HandGripMaxPre,-0.04756183758994079
QuadStrengthMax Change,HandGripMax Change,-0.3710000035904916
QuadStrengthMax Change,ChairStandPre,-0.17089195118240869
QuadStrengthMax Change,ChairStand Change,0.32627661569229605
QuadStrengthMax Change,HeelRaisePre,-0.182628691113534
QuadStrengthMax Change,HeelRaise Change,0.41283057378144994
QuadStrengthMax Change,QuadStrengthAvgPre,-0.17649337409898358
QuadStrengthMax Change,QuadStrengthAv Change,0.9663441092853045
QuadStrengthMax Change,QuadMaxPre,-0.012801989868586263
MaxHip abd Pre (N),Gender,0.6766004689390159
MaxHip abd Pre (N),Age,-0.3159194365838931
MaxHip abd Pre (N),Ht (m),0.5846122376717691
MaxHip abd Pre (N),Weight (kg; H/2.205) Pre,0.6808875898652734
MaxHip abd Pre (N),Weight Change (Kg),0.2707907684648642
MaxHip abd Pre (N),BMIPre,0.5590800830121863
MaxHip abd Pre (N),BMI Change,0.28715546221574184
MaxHip abd Pre (N),Body Fat % Pre,-0.28311640008458155
MaxHip abd Pre (N),Body-fat-% Change,0.34240127408398935
MaxHip abd Pre (N),Visceral Fat Pre,-0.014905294798086508
MaxHip abd Pre (N),Visceral Fat Change,0.3828426721981901
MaxHip abd Pre (N),Systolic BP Pre,0.3235968206027208
MaxHip abd Pre (N),Systolic BP Change (mmHg),0.07399537776945055
MaxHip abd Pre (N),Diastolic BP Pre,0.5329356850260368
MaxHip abd Pre (N),Diastolic BP Change (mmHg),-0.01661058573769582
MaxHip abd Pre (N),RHR Pre,0.18647567938054585
MaxHip abd Pre (N),RHR Change (BPM),0.5524891220557672
MaxHip abd Pre (N),HandGripAvPre,0.7342952107865194
MaxHip abd Pre (N),HandGripAv Change,0.306530773941781
MaxHip abd Pre (N),HandGripMaxPre,0.6956834420613068
MaxHip abd Pre (N),HandGripMax Change,0.4591325763316368
MaxHip abd Pre (N),ChairStandPre,0.29857219546339936
MaxHip abd Pre (N),ChairStand Change,-0.11819775825123456
MaxHip abd Pre (N),HeelRaisePre,0.1375624527522935
MaxHip abd Pre (N),HeelRaise Change,0.138402553143293
MaxHip abd Pre (N),QuadStrengthAvgPre,0.7099991857916338
MaxHip abd Pre (N),QuadStrengthAv Change,0.23187956195221637
MaxHip abd Pre (N),QuadMaxPre,0.7654142690432144
MaxHip abd Pre (N),QuadStrengthMax Change,0.11808400684261322
MaxHip Abd Change,Gender,0.014382898215579257
MaxHip Abd Change,Age,0.36582607529040384
MaxHip Abd Change,Ht (m),-0.09699773504354298
MaxHip Abd Change,Weight (kg; H/2.205) Pre,-0.10336755556362964
MaxHip Abd Change,Weight Change (Kg),0.2417192626180102
MaxHip Abd Change,BMIPre,-0.08644388825739023
MaxHip Abd Change,BMI Change,0.28170455869014893
MaxHip Abd Change,Body Fat % Pre,0.017681958010092556
MaxHip Abd Change,Body-fat-% Change,-0.23395024814932175
MaxHip Abd Change,Visceral Fat Pre,-0.07924073424003308
MaxHip Abd Change,Visceral Fat Change,-0.026077189155445282
MaxHip Abd Change,Systolic BP Pre,-0.025076493977949463
MaxHip Abd Change,Systolic BP Change (mmHg),-0.04587562540899795
MaxHip Abd Change,Diastolic BP Pre,-0.41175236935970083
MaxHip Abd Change,Diastolic BP Change (mmHg),0.4411119596010741
MaxHip Abd Change,RHR Pre,-0.2735555599555662
MaxHip Abd Change,RHR Change (BPM),0.09446875831845997
MaxHip Abd Change,HandGripAvPre,-0.00848548266131943
MaxHip Abd Change,HandGripAv Change,-0.5680799675798145
MaxHip Abd Change,HandGripMaxPre,-0.0641705610325919
MaxHip Abd Change,HandGripMax Change,-0.3637231066692208
MaxHip Abd Change,ChairStandPre,-0.052579391061897546
MaxHip Abd Change,ChairStand Change,0.432964948646889
MaxHip Abd Change,HeelRaisePre,-0.04333596954710717
MaxHip Abd Change,HeelRaise Change,0.11007559846332808
MaxHip Abd Change,QuadStrengthAvgPre,-0.03137905626860193
MaxHip Abd Change,QuadStrengthAv Change,-0.1441307674446596
MaxHip Abd Change,QuadMaxPre,-0.03945095891755357
MaxHip Abd Change,QuadStrengthMax Change,0.04676662450964415
MaxHip Abd Change,MaxHip abd Pre (N),-0.2592737656443864
Pre Hip,Gender,0.3261600270134639
Pre Hip,Age,-0.03838967860564261
Pre Hip,Ht (m),0.17501598111556652
Pre Hip,Weight (kg; H/2.205) Pre,-0.07104637824654082
Pre Hip,Weight Change (Kg),0.5209556126927131
Pre Hip,BMIPre,-0.17238958774457447
Pre Hip,BMI Change,0.5284702230900854
Pre Hip,Body Fat % Pre,-0.617137383336855
Pre Hip,Body-fat-% Change,0.5706269215298462
Pre Hip,Visceral Fat Pre,-0.5762001161658036
Pre Hip,Visceral Fat Change,0.5181283088315995
Pre Hip,Systolic BP Pre,0.06811925068192316
Pre Hip,Systolic BP Change (mmHg),0.35580554005617165
Pre Hip,Diastolic BP Pre,0.30260820218716555
Pre Hip,Diastolic BP Change (mmHg),-0.10381859430054095
Pre Hip,RHR Pre,0.3825366782575477
Pre Hip,RHR Change (BPM),0.04286062012477793
Pre Hip,HandGripAvPre,0.6040920685788225
Pre Hip,HandGripAv Change,0.10361720466818448
Pre Hip,HandGripMaxPre,0.5475308619744805
Pre Hip,HandGripMax Change,0.1921555198483324
Pre Hip,ChairStandPre,0.6972810726405781
Pre Hip,ChairStand Change,-0.27757824344597126
Pre Hip,HeelRaisePre,0.27333483416893806
